../dataset/BlUR/improve_test/AA1gaJ9v.jpg	4.1193125,80.01764680901044,136.12221030733244,-2676987.5,74.57996666666666,94.8388125,4606161.0,370535542.2497958,1858469.0,0.0958099495985798,400.0,600.0
../dataset/BlUR/improve_test/AA1gaKFH.jpg	11.95166015625,354.2349019157845,149.246731752604,-1816066.0,48.73490349264706,96.7589786305147,10806142.0,299593835.2969669,5848836.0,0.2517556566799448,340.0,512.0
../dataset/BlUR/improve_test/AA1gals3.jpg	4.121770629945535,84.63021656027352,149.1454431455042,-12103393.0,59.4011447949851,133.24514232864044,24440852.0,5377614267.911288,10086432.0,0.09306556356639406,740.0,1315.0
../dataset/BlUR/improve_test/AA1gAO0j.jpg	14.8059375,213.22484803999998,143.27315972531062,-1709165.125,27.9778125,213.69730625,8371244.0,520257045.21144366,5080108.0,0.2174339677471091,400.0,400.0
../dataset/BlUR/improve_test/AA1gatUS.jpg	26.190235840628908,3207.877199897377,174.43745240214892,-2342511.75,55.151268536716096,183.54254064677505,12397370.0,1240152974.5956361,8171522.0,0.24999013235574097,386.0,580.0
../dataset/BlUR/improve_test/AA1gBFTO.jpg	8.668115120023419,247.52709902490895,159.98412439869688,-14062096.0,120.36963462382904,199.42216774004683,43469875.0,6089553253.677031,20918651.0,0.14931361869887017,854.0,1280.0
../dataset/BlUR/improve_test/AA1gbIVU.jpg	1.7940289368650217,73.21933130745042,155.3942549777369,-50253976.0,30.515134781688438,236.6165086780358,16156758.0,13009962597.059786,9085442.0,0.0310690294133118,1378.0,1920.0
../dataset/BlUR/improve_test/AA1gbJ2a.jpg	12.483653192934783,605.3940323403066,156.07796843838238,-1871234.0,71.55553668478261,164.83224354619566,14856067.0,634021062.5830449,8356655.0,0.2971409595432857,368.0,512.0
../dataset/BlUR/improve_test/AA1gbLeh.jpg	6.481483459472656,105.84046675934113,156.95441756005374,-25996992.0,58.489298502604164,150.63663024902343,109819360.0,13753289603.04837,48574674.0,0.19059840983875675,1024.0,1920.0
../dataset/BlUR/improve_test/AA1gbM2e.jpg	12.030795946188478,141.23795712968897,152.62294662677638,-12765715.0,71.0715488569061,149.83752773248509,74450639.0,5818352816.271276,38390231.0,0.18058566289226885,836.0,1253.0
../dataset/BlUR/improve_test/AA1gbMLO.jpg	3.674343544857768,166.36475148386185,159.35932658776514,-16862058.0,36.48580884651454,134.12902938418256,63046865.0,3185366883.769671,29696295.0,0.3058316470883595,914.0,1400.0
../dataset/BlUR/improve_test/AA1gbQTZ.jpg	23.81539235412475,1949.0248722183112,175.43277763029565,-5666296.0,53.499239883746924,183.72802593337804,28304543.0,2035088750.4441848,17830357.0,0.2881931173996217,497.0,900.0
../dataset/BlUR/improve_test/AA1gbSVm.jpg	17.890753930339617,519.7595160370073,154.7395246895417,-2393045.0,38.8130678363589,119.88821332406845,14203935.0,2041077537.8869581,8170871.0,0.26474167402689286,397.0,580.0
../dataset/BlUR/improve_test/AA1gc7U8.jpg	15.727335164835164,900.7423797470022,169.30049426273845,-6444980.0,106.30277895181742,150.67573436179205,36787960.0,2348937834.5946727,18661394.0,0.2657225890040231,546.0,1040.0
../dataset/BlUR/improve_test/AA1gcAgR.jpg	37.67757936507937,3777.757251386151,175.4103275011271,-2617504.75,92.32012916277623,126.50046296296296,23496041.0,1039963965.3417327,14761447.0,0.46868124634105557,357.0,720.0
../dataset/BlUR/improve_test/AA1gcamg.jpg	14.598086716002344,187.8699264611824,155.46315425929714,-10979873.0,83.12824910243259,148.73935054586752,47679058.0,1494975603.0164216,27773176.0,0.2776117662123514,853.0,1024.0
../dataset/BlUR/improve_test/AA1gCHIK.jpg	2.5313232421875,396.3009160971317,175.51859996799794,-33776508.0,99.27810587565104,174.6549503580729,147439308.0,10744196556.470713,78121320.0,0.42433036854182105,1280.0,1920.0
../dataset/BlUR/improve_test/AA1gcIEf.jpg	4.797021484375,20.70134175889286,134.4970609783922,-11243596.0,43.52014322916666,120.34925021701389,64198752.0,2958129911.445701,31616084.0,0.09715156248880119,720.0,1280.0
../dataset/BlUR/improve_test/AA1gcjro.jpg	25.910596390845072,897.1705170912186,156.3037592709062,-2864382.75,71.9569542253521,157.85480120305164,20246376.0,766035372.3748679,11431166.0,0.4504792707766474,426.0,640.0
../dataset/BlUR/improve_test/AA1gcndY.jpg	15.607371614788178,73.2822330866398,138.7575707332598,-5009868.0,56.899962322270184,131.31728614583264,36453633.0,1688711136.2075095,20947381.0,0.21316709730452887,561.0,809.0
../dataset/BlUR/improve_test/AA1gcNhh.jpg	22.559,524.059709422905,160.53746391083794,-4088671.5,87.523752,99.92394666666667,32887644.0,1454553763.271357,18141566.0,0.26352244049673657,500.0,750.0
../dataset/BlUR/improve_test/AA1gcTO8.jpg	33.80935872395833,2305.314955444899,183.73934383280186,-10996364.0,73.65858723958333,152.01792860243054,80715357.0,5452114302.926553,49011151.0,0.4521790094049143,720.0,1280.0
../dataset/BlUR/improve_test/AA1gddnB.jpg	12.474890470974808,416.6904870740343,168.14452167118358,-16181218.0,86.85998591769676,104.77283680175246,104345750.0,4261221068.9129705,56520008.0,0.14725569936239835,913.0,1400.0
../dataset/BlUR/improve_test/AA1gdHeb.jpg	7.196267801604191,332.5470078712425,152.79442191517032,-4316357.5,64.81009166803078,213.79200905767448,13821518.0,696124107.9557922,6180134.0,0.22583356113000574,447.0,820.0
../dataset/BlUR/improve_test/AA1gDIwy.jpg	6.88320633059789,649.0161286356663,171.07804173526162,-13673838.0,99.47971406066823,106.07727322684643,41847678.0,4766983262.498812,16607978.0,0.16035593788101432,853.0,1280.0
../dataset/BlUR/improve_test/AA1gdnbC.jpg	7.485743243243244,383.6210758684359,162.9763859372012,-7864537.0,74.19426426426426,101.25282582582582,44106825.0,1835447303.0901563,19119969.0,0.26375456237922945,666.0,1000.0
../dataset/BlUR/improve_test/AA1gDpg0.jpg	3.322698974609375,203.00679185021653,168.2038777180035,-34564856.0,88.43307006835937,211.27636800130207,101069279.0,5444787356.934526,45649563.0,0.2707827358672572,1280.0,1920.0
../dataset/BlUR/improve_test/AA1gdPht.jpg	4.154088770454262,24.50317966906396,126.89402806310714,-3141889.0,87.32862139317983,88.8965559117847,10921713.0,809165795.7603643,4992571.0,0.10404336040947293,438.0,658.0
../dataset/BlUR/improve_test/AA1gdWMg.jpg	26.621708369755243,561.2528323252603,156.5313100790762,-2696721.75,94.69388749271562,201.95429960664336,15068836.0,945605194.0766318,9371616.0,0.269137617247287,429.0,512.0
../dataset/BlUR/improve_test/AA1gDxha.jpg	4.164432251908397,146.6728030705524,149.53044960772726,-4899944.5,94.50630486641221,129.4307800572519,14494553.0,733809288.4627647,6146869.0,0.17840750322023036,524.0,800.0
../dataset/BlUR/improve_test/AA1gdyvV.jpg	11.443671766342142,631.6861262926507,161.25952773486281,-3819743.25,104.96937586926286,127.18805632823366,30379391.0,732475191.3392559,16888771.0,0.5077816761732211,480.0,719.0
../dataset/BlUR/improve_test/AA1gEcri.jpg	25.109147144604385,1794.4121193589865,183.78212086555698,-19603794.0,30.31760905698247,186.69707639476903,64423200.0,7738840719.408059,42197666.0,0.2900405874024419,1181.0,1080.0
../dataset/BlUR/improve_test/AA1gEFEL.jpg	6.683625143513203,83.02470818467113,138.37514716337824,-4992687.0,199.67818599311136,80.133601224646,11048573.0,1871647545.6761484,5657911.0,0.08530433602901488,480.0,871.0
../dataset/BlUR/improve_test/AA1gEnHe.jpg	5.333898614553824,184.05403184755664,156.95114674305066,-12207593.0,24.187410089854815,238.3917094546742,14231677.0,858242853.7865564,7938571.0,0.10285696477697692,706.0,1024.0
../dataset/BlUR/improve_test/AA1gEpeT.jpg	3.8853577547060767,161.82955951655097,155.91978129686504,-13755525.0,7.847313098579921,246.82287194517835,8552722.0,920746477.3704159,5163958.0,0.06413353944441935,757.0,1024.0
../dataset/BlUR/improve_test/AA1geWqR.jpg	9.0744140625,1206.420022997369,153.99624541522007,-773023.5,55.0291015625,182.185234375,3416290.0,616698245.7051953,2041286.0,0.22106190625584232,240.0,320.0
../dataset/BlUR/improve_test/AA1geZoq.jpg	30.328,2006.3187040214837,152.34803658009906,-536263.5,46.11251717171717,164.13729292929293,4604475.0,181234845.1708444,2788263.0,0.43267025465784514,225.0,275.0
../dataset/BlUR/improve_test/AA1gf0hx.jpg	1.96032222985348,52.90867952459379,143.3430707129337,-13159910.0,66.39412488553114,190.7239735958486,24871879.0,2429016181.475686,9636199.0,0.08968070512765258,768.0,1365.0
../dataset/BlUR/improve_test/AA1gf0yz.jpg	5.6001530674102815,50.869462281761315,148.27175901749234,-26338352.0,84.5840203685742,162.68246746686066,87594750.0,10957377852.93499,37965954.0,0.13299614660544412,1031.0,1920.0
../dataset/BlUR/improve_test/AA1gf3Z3.jpg	13.884565873579545,225.81879038413342,165.86909824029343,-26857312.0,46.05349984217172,139.43036073626894,132498382.0,7222070942.907946,63428096.0,0.2764346884644271,1056.0,1920.0
../dataset/BlUR/improve_test/AA1gf8WC.jpg	8.358006332859848,229.13563327323322,164.93722047787793,-27031354.0,85.88405490451389,158.36273920849115,105468623.0,7187398068.65754,45956943.0,0.27697683966188824,1056.0,1920.0
../dataset/BlUR/improve_test/AA1gf93C.jpg	12.5806640625,4399.05851718644,172.88899185597248,-2065745.25,22.127897135416667,204.56501302083333,4822702.0,1366241556.9768493,3160584.0,0.19643606204605513,320.0,480.0
../dataset/BlUR/improve_test/AA1gf96P.jpg	9.412944312796208,102.76235771054057,157.97033965065913,-26738250.0,71.64079285150079,138.57193029225908,132287711.0,11058312130.422716,59633183.0,0.21986697839408387,1055.0,1920.0
../dataset/BlUR/improve_test/AA1gffIo.jpg	16.66041602936678,786.0601517265887,160.80757475309863,-3795560.0,46.90208320587335,135.1797828081982,14573612.0,3324290143.46458,9031882.0,0.2600007060475922,467.0,700.0
../dataset/BlUR/improve_test/AA1gffll.jpg	21.560379208891796,564.7246379975444,155.27301731086177,-3345107.75,43.36619810395554,156.9321379535796,18727489.0,1704176245.8173618,11246567.0,0.29267516638448965,437.0,700.0
../dataset/BlUR/improve_test/AA1gfHLj.jpg	7.568098958333334,647.4107200991032,156.63782671203577,-3868358.0,105.35543402777778,124.6725,13067946.0,1444570469.092593,6831160.0,0.17393721254952732,480.0,720.0
../dataset/BlUR/improve_test/AA1gfiNj.jpg	21.879,1231.2636058824614,170.3228490677486,-5317468.0,89.55243125,144.08922083333334,36557319.0,1712686042.101866,21447393.0,0.4435082075311684,600.0,800.0
../dataset/BlUR/improve_test/AA1gfnG8.jpg	10.255149149822413,1067.9367711138486,182.8484677047169,-31678436.0,50.725143662902525,55.15420359029425,58542370.0,6305095071.876377,34120734.0,0.174662208250566,2132.0,954.0
../dataset/BlUR/improve_test/AA1gfPXp.jpg	7.592041971818474,306.06382409284373,154.32055167676458,-4097255.0,65.47913297259447,121.0280247587744,18191868.0,2291161333.9496937,8354256.0,0.14389250269265386,499.0,767.0
../dataset/BlUR/improve_test/AA1gft7N.jpg	4.534634818557648,123.82244372779356,157.29450519926755,-17435292.0,89.22541877201041,75.47513014852242,102587431.0,1615252768.5264463,45776077.0,0.29339994913095446,933.0,1400.0
../dataset/BlUR/improve_test/AA1gfvoe.jpg	4.13327067669173,437.89821948280644,171.8110641952494,-17624646.0,100.29487542385375,111.91105263157895,53221449.0,2913054342.8119717,20193913.0,0.2013344588298155,969.0,1400.0
../dataset/BlUR/improve_test/AA1gfVSn.jpg	8.743230386416862,163.20699860756463,146.75422103655725,-3036458.5,37.1762843969555,202.82151273419203,13217124.0,1084260142.6416867,6087074.0,0.13625730410929082,427.0,640.0
../dataset/BlUR/improve_test/AA1gG4ZA.jpg	4.328500749625188,175.2122284903403,155.91414020046852,-7791206.5,75.28062068965517,109.32377361319341,32506727.0,2682779015.1249633,16431957.0,0.19349146706371523,667.0,1000.0
../dataset/BlUR/improve_test/AA1gG5CJ.jpg	33.409006219161185,521.9015216862202,158.27874662583937,-5481944.5,37.09640556469298,173.4455930475603,32826994.0,2914427566.828397,20672998.0,0.2906242555497631,512.0,912.0
../dataset/BlUR/improve_test/AA1gg6NC.jpg	0.0,0.672335,93.44812145718242,-7141132.5,103.34399,121.09425,914317.0,1433535.3297774997,107807.0,0.018466570515123792,500.0,800.0
../dataset/BlUR/improve_test/AA1gg8KA.jpg	13.981488906709435,350.98593338330807,144.14327109161638,-2460888.25,176.1708678606433,70.27176779827141,13067887.0,578999999.1752828,6371187.0,0.2617463351757213,387.0,580.0
../dataset/BlUR/improve_test/AA1ggExs.jpg	5.84815747080145,1271.487754732179,175.4040996134131,-17963354.0,4.76060712847362,241.7944019331454,11865593.0,2337220905.3590345,8158653.0,0.07711406526736253,764.0,1300.0
../dataset/BlUR/improve_test/AA1ggFTW.jpg	9.149261257035647,138.87069659120905,144.9181574975995,-4881681.0,30.98001876172608,144.2973358348968,18975722.0,3115360808.854596,8932646.0,0.13806222941108193,533.0,800.0
../dataset/BlUR/improve_test/AA1ggHh5.jpg	55.17342342342342,2521.6008261943425,175.74169107555957,-3673636.5,152.66192827442828,145.39739835989835,38273817.0,1230610129.763814,24947999.0,0.5440070236797612,481.0,720.0
../dataset/BlUR/improve_test/AA1gglfI.jpg	15.028885416666666,307.74736070999995,166.75560909373135,-18878204.0,63.04374513888889,157.97259652777777,116784296.0,9656882214.582325,61917164.0,0.3030217222239203,900.0,1600.0
../dataset/BlUR/improve_test/AA1gGQkY.jpg	2.8693849494013115,32.30821269573596,134.51274791756504,-5078489.5,88.37496520659417,45.949962846693595,20402288.0,250892063.07904342,6645394.0,0.12234295249890437,521.0,793.0
../dataset/BlUR/improve_test/AA1gGsnF.jpg	18.361942997685187,611.8791435128588,178.88429709935892,-27440256.0,75.16422405478394,148.46699990354938,147114211.0,8592564167.53935,79268167.0,0.3630235591889065,1080.0,1920.0
../dataset/BlUR/improve_test/AA1ggsZj.jpg	7.510956790123457,640.6997067488378,167.74495264641934,-9176836.0,67.9221116255144,105.7909670781893,25824902.0,3458510082.0308595,11557852.0,0.1561616513743176,720.0,1080.0
../dataset/BlUR/improve_test/AA1ggWao.jpg	14.351524390243902,287.47741556851463,147.86566508043018,-5596401.0,26.95688555347092,233.42002814258913,21904110.0,684980679.3134123,11668050.0,0.24024095524122657,533.0,800.0
../dataset/BlUR/improve_test/AA1ghUJP.jpg	11.344539790392137,1435.1851928967883,166.83571120138475,-3690056.5,36.977613203289536,139.40632208404372,18798954.0,642328627.2367866,11918802.0,0.390102258619186,472.0,676.0
../dataset/BlUR/improve_test/AA1ghX3Q.jpg	8.024,191.91765616837463,131.0534215194468,-623199.625,39.727288888888886,201.27938585858587,2742450.0,294607404.4459637,1433592.0,0.1480567729499399,225.0,275.0
../dataset/BlUR/improve_test/AA1giCJe.jpg	32.89570204955644,1941.26024485963,172.41674378265688,-3425836.0,57.16074028754971,148.27589171000307,26985887.0,2334756504.31929,16209229.0,0.3456036596830452,467.0,700.0
../dataset/BlUR/improve_test/AA1gikf8.jpg	5.5285416666666665,256.08099219721447,144.73949619748186,-4100069.75,107.76593611111112,176.97972777777778,6292405.0,514497214.1234556,3443057.0,0.1078469616241402,450.0,800.0
../dataset/BlUR/improve_test/AA1giMAX.jpg	22.712478844294004,577.5746756034869,157.17564448400393,-3861841.0,64.56275991295938,221.9166767408124,23227861.0,1373876564.587763,13437367.0,0.3354899843446977,517.0,640.0
../dataset/BlUR/improve_test/AA1giNC2.jpg	7.190413411458334,206.20234066883603,156.91166156414596,-12105648.0,174.32852647569445,113.48842339409723,37358666.0,2094266720.72413,20640922.0,0.15933532493897884,720.0,1280.0
../dataset/BlUR/improve_test/AA1giona.jpg	15.469325396825397,737.8690515694532,169.67737211890494,-9298432.0,73.55389814814815,215.9590052910053,44111923.0,2610123212.331745,25967471.0,0.32973116197391006,630.0,1200.0
../dataset/BlUR/improve_test/AA1gj0U0.jpg	7.385742867084203,300.9918331985923,154.58057398147074,-3792355.25,51.46366272326606,159.90808107167712,15966277.0,1035169950.3655504,7000753.0,0.21671093347244386,479.0,720.0
../dataset/BlUR/improve_test/AA1gj32w.jpg	7.312754202819956,198.74104586851854,149.49069469759317,-3115694.25,37.13427331887202,114.39853918112799,13242250.0,1586809252.7678823,5542968.0,0.18707196924577207,461.0,640.0
../dataset/BlUR/improve_test/AA1gJCQs.jpg	14.066972335273814,2334.150574416568,174.8162085125575,-5774896.5,63.03603369223636,235.9650687754366,11987061.0,1220514554.429579,8016749.0,0.16950239869995387,470.0,826.0
../dataset/BlUR/improve_test/AA1gjEFj.jpg	14.363118489583334,1146.0254940687284,170.13040375956513,-12195732.0,63.37018012152778,131.06387803819445,36922699.0,5809810157.5932255,18813299.0,0.2603879413312109,720.0,1280.0
../dataset/BlUR/improve_test/AA1gJpMM.jpg	21.774871355060036,862.6240639713716,175.14837077322917,-12795276.0,107.81044978082714,142.42673337145035,66129255.0,4446261398.122262,39725821.0,0.3305374373962434,825.0,1272.0
../dataset/BlUR/improve_test/AA1gjRIp.jpg	46.13984911609053,5853.970360919389,172.35499543700885,-1240910.75,47.26640393349097,125.98664564801261,13894048.0,436755350.05663025,8857786.0,0.6277389387741505,249.0,535.0
../dataset/BlUR/improve_test/AA1gJTlB.jpg	18.89992635758197,383.81805048567264,149.99970449291675,-1848455.125,41.23189357069672,166.81546704234972,15137924.0,920697995.9577998,9223146.0,0.3241142681306295,366.0,512.0
../dataset/BlUR/improve_test/AA1gjynl.jpg	43.661858108108106,3432.322209652015,175.37748837323616,-3050720.5,66.03765202702702,139.0199527027027,30700279.0,1168924793.0372834,20502195.0,0.5902713849420768,370.0,800.0
../dataset/BlUR/improve_test/AA1gK2lK.jpg	16.75189189189189,1114.8733631494918,158.71494860771514,-1629345.25,41.58469069069069,126.57701501501502,12852071.0,742992527.0570569,5705669.0,0.3254190319048724,333.0,500.0
../dataset/BlUR/improve_test/AA1gk40Y.jpg	34.10772569444445,2449.5513481143566,174.53864838140893,-3669485.25,79.83099826388889,147.92550347222223,34282528.0,1209000752.424511,21287462.0,0.498191614636742,480.0,720.0
../dataset/BlUR/improve_test/AA1gK6sR.jpg	14.492161753305014,770.8274815182788,162.93573439531667,-3702111.25,77.06868446955728,107.81651330861409,34222221.0,1107173559.9874043,20745173.0,0.4619392026425577,479.0,719.0
../dataset/BlUR/improve_test/AA1gK9Md.jpg	6.215307762976574,182.48062129946382,160.89949693875997,-16580362.0,108.3469912723932,144.25167891593938,64691331.0,5314542092.315092,23555383.0,0.20604929743978773,933.0,1400.0
../dataset/BlUR/improve_test/AA1gkB0R.jpg	5.681423611111111,276.4711207238886,143.30480116351964,-2268517.5,81.32734375,139.86550347222223,3407477.0,846497366.6218519,1944123.0,0.12540773984378673,320.0,540.0
../dataset/BlUR/improve_test/AA1gkbni.jpg	8.397363945578231,343.34151742069275,149.0618028065591,-1898887.125,80.18183106575964,216.79323129251702,8424756.0,373710790.2806123,4996560.0,0.26328038827269995,315.0,560.0
../dataset/BlUR/improve_test/AA1gKDfl.jpg	15.111875034566673,326.2413102068931,161.9272370361788,-10516953.0,116.93137939457625,145.4382719890124,60657602.0,3405487781.9767523,28150354.0,0.2575960376507197,738.0,1176.0
../dataset/BlUR/improve_test/AA1gKK1B.jpg	9.587609112199276,484.309532490849,166.32464945160598,-11657969.0,54.65867362146051,97.80678518203108,44400233.0,5203659134.634008,21080069.0,0.22403647710611874,671.0,1400.0
../dataset/BlUR/improve_test/AA1gKmsH.jpg	33.85221674876847,1788.9223914460415,163.76162479242967,-1500027.125,99.13684278309024,132.53731285617695,13668889.0,650197307.7526258,8738609.0,0.4443859222315113,315.0,493.0
../dataset/BlUR/improve_test/AA1gKnJY.jpg	8.584051673517322,128.78665411498824,153.74431371247087,-22050778.0,86.49421432765708,157.80689958896065,77630870.0,5940725744.973517,35694992.0,0.10987519703713644,1703.0,1000.0
../dataset/BlUR/improve_test/AA1gkNoE.jpg	40.324,1053.6349941288888,140.2084386771227,-243605.34375,0.0,184.69536666666667,2629768.0,185634900.95596668,1736898.0,0.38221146939811335,200.0,150.0
../dataset/BlUR/improve_test/AA1gKqcM.jpg	4.713660974593919,43.09383014462557,130.78227546578535,-5959034.0,81.91022939788161,177.89027447713778,15040378.0,1101722089.9261806,6550492.0,0.05028387985426441,588.0,833.0
../dataset/BlUR/improve_test/AA1gKR9O.jpg	8.576363073110285,180.6629306937729,149.1330610652709,-6593339.5,42.17625636789206,139.26378218367066,30686886.0,2633040594.5599275,10833488.0,0.14163948684202,538.0,1080.0
../dataset/BlUR/improve_test/AA1gKTUt.jpg	24.815360915492956,944.6472218916,161.72123419303898,-2889181.0,143.16805677816902,100.22286164906103,22822345.0,1282919173.6947038,13505513.0,0.4329766589466232,426.0,640.0
../dataset/BlUR/improve_test/AA1gKwQX.jpg	27.729975,483.3286251799307,160.08945857781578,-6932303.0,155.09961333333334,161.76823333333334,57869998.0,1644762403.2133186,34940722.0,0.3854880449355984,600.0,1000.0
../dataset/BlUR/improve_test/AA1gKzbM.jpg	6.4593554861730595,133.83351284846677,143.64644376067503,-5415025.0,47.17742714837942,172.7275436118545,34646264.0,1701620609.0370018,14737596.0,0.13987158897959806,456.0,1062.0
../dataset/BlUR/improve_test/AA1glAe5.jpg	32.365576171875,1238.2644846842024,164.40810584005033,-3264117.5,40.28820638020834,136.84284830729166,27288958.0,1325522200.5437465,16597788.0,0.5379825399134446,480.0,640.0
../dataset/BlUR/improve_test/AA1glBOs.jpg	11.485625723823148,508.6280892478332,153.2499672861539,-2775138.0,121.17624194805883,115.93203064090045,10163592.0,638608219.5040382,4902408.0,0.1713188626067711,378.0,699.0
../dataset/BlUR/improve_test/AA1gldoz.jpg	13.799164094650205,1899.6065851781937,182.7339070157226,-14420464.0,128.80126371742114,153.37489540466393,92746256.0,6117468218.302403,44290856.0,0.4141864467704156,1080.0,1080.0
../dataset/BlUR/improve_test/AA1gLKyC.jpg	26.265,1447.3581091155556,145.82108711669144,-221801.65625,113.0492,129.19046666666668,2656424.0,102488930.88,1599150.0,0.3857037138103572,200.0,150.0
../dataset/BlUR/improve_test/AA1glLDp.jpg	6.513924225663716,34.491860206949745,144.52009264849713,-29142932.0,62.79328770280236,171.7018708517699,179676603.0,12790785961.47195,77884715.0,0.12080181056342065,1130.0,1920.0
../dataset/BlUR/improve_test/AA1glMwM.jpg	8.493241841814159,313.0832641300094,148.60673494509348,-1960322.625,47.40574875553097,226.92807429941004,9037357.0,435946025.8938053,5338627.0,0.23604742828748493,339.0,512.0
../dataset/BlUR/improve_test/AA1glPxV.jpg	6.66468,290.5212043172693,155.7089012219332,-4335045.5,96.91354666666666,151.49330133333333,9967868.0,1455045823.893864,5476712.0,0.1309848985803863,500.0,750.0
../dataset/BlUR/improve_test/AA1gm2e5.jpg	11.301285579842677,583.3295593861766,169.6667594383024,-14144660.0,131.2936040627164,127.2995383276808,62580607.0,7668912168.36466,30762351.0,0.2238618753812084,796.0,1415.0
../dataset/BlUR/improve_test/AA1gm4z9.jpg	7.451294213308036,49.626327711038535,135.73409927657326,-4080066.0,67.84376202737498,171.8557636536116,33545617.0,746365347.8841472,16987279.0,0.16368909700346057,470.0,785.0
../dataset/BlUR/improve_test/AA1gm5Na.jpg	4.866935483870968,49.51303732044854,143.14632056504985,-15748144.0,46.2741620652911,126.08518518518518,66403715.0,3127371593.954657,25402455.0,0.09092167878400914,1147.0,1080.0
../dataset/BlUR/improve_test/AA1gm79G.jpg	8.749054820415878,509.25035451404386,159.37851782256732,-5873902.0,78.38504806338736,77.62249929614286,31732157.0,2095921440.5288496,14636827.0,0.16647372311743824,529.0,940.0
../dataset/BlUR/improve_test/AA1gm9G0.jpg	23.644284484206988,250.99412474103792,152.90797890542987,-6472962.0,48.80863050235215,106.84940111167114,47456337.0,2614286345.060566,27168591.0,0.2570725167308847,558.0,1024.0
../dataset/BlUR/improve_test/AA1gMDWh.jpg	7.984473094170403,74.7829955918891,153.06816305524052,-28342894.0,104.77330904334828,162.24478933109117,124432155.0,14288600980.248028,62051957.0,0.1530246585013978,1115.0,1920.0
../dataset/BlUR/improve_test/AA1gmGsW.jpg	5.280368393194707,368.82289360488676,176.39913636366754,-128444528.0,115.76836815122873,120.09167885066162,277776537.0,54652050738.69221,115392609.0,0.2083623457952205,2875.0,2875.0
../dataset/BlUR/improve_test/AA1gmHQr.jpg	33.63246724094391,4184.629436105329,170.6811314867517,-1331621.5,59.63830354387048,130.8922668986223,12982115.0,654971667.7509118,8614285.0,0.5201349170905464,314.0,454.0
../dataset/BlUR/improve_test/AA1gmmJ8.jpg	11.78984962406015,973.9746644144459,177.6945807354896,-17470914.0,73.47765737874097,123.12473757924222,72797684.0,8557668534.157976,38701558.0,0.2193444955846806,969.0,1400.0
../dataset/BlUR/improve_test/AA1gmmZp.jpg	40.209722222222226,776.3237315041782,162.58057547287478,-4261771.0,100.86644547325103,183.16640432098765,41448643.0,1013371737.0887964,27137447.0,0.44889162043738484,540.0,720.0
../dataset/BlUR/improve_test/AA1gmUXi.jpg	10.681083254358002,220.2992434187214,155.08191258999335,-6171553.0,54.70499985640849,108.90450398705762,25765752.0,4024895300.6887026,13301332.0,0.18640425741967193,657.0,795.0
../dataset/BlUR/improve_test/AA1gMWkP.jpg	6.3778737791134485,68.0922408186763,129.67251243701782,-2760344.75,109.73509391435012,139.10739293764087,14943947.0,894623407.5109091,6014189.0,0.11980549105756877,484.0,550.0
../dataset/BlUR/improve_test/AA1gmyKT.jpg	18.05286343612335,844.1592851117897,161.1508037335336,-3288459.5,34.931582016066336,176.3208182171547,19112048.0,1125074731.6408103,11489420.0,0.33630821545181955,454.0,680.0
